File_Name,Em,Ed,El,LEm,ATm,Asm,ASd,EDm,FPm,FMm,FCm,Tm,Td,PCm,PCd,Pm,Pd,Cm,Cd,Cl,Chh,KCm,KCd,Mm,Md,Hm,ESm,Rm,Im,Id,Bm,Bd,SCm,SCd,Zm,Zd,Sm,Km,SEm,SEd,SFm,Fm,REm,REd,M1m,D1m,M2m,D2m,M3m,D3m,M4m,D4m,M5m,D5m,M6m,D6m,M7m,D7m,RSm,RSd,RRm,RRd,RTm,RTd,RGm,RGd,class
01-sweet_adeline.mp3       ,0.171838,0.007780,0.003354,0.526968 ,0.065235 ,3139380.793316 ,3024194.276276 ,2.323266 ,454.000000 ,8300.680234 ,4.570345 ,134.743533,21.078695,0.356086 ,0.221167 ,237.931560,243.461474,0.000000,0.219423,0.193148,-27554855526.956341,0.489521 ,0.147175 ,-0.020639,0.086667,0.395931,0.857152 ,443.915286,NaN,NaN,0.949536,0.041333,1795.184915 ,1090.566005 ,555.335543,677.138305,1.225606,49157298591.354698,0.657926 ,0.080569 ,76.549355 ,0.093002,0.869173 ,0.397393 ,3.154349 ,-0.000643 ,0.096366 ,0.000502 ,0.755567 ,-0.000889 ,0.298659 ,0.000040 ,0.335585 ,0.000434 ,0.256818 ,0.000108 ,0.224886 ,0.000302 ,114.947371 ,64.073939 ,81.197111 ,46.188001 ,126.761249 ,74.619606 ,124.574585 ,70.816331 ,relaxed
01-treat_u_rite.mp3       ,0.180504,0.008270,0.003724,0.566418 ,0.064400 ,3761567.470822 ,4502948.418433 ,2.264402 ,595.000000 ,10696.598562 ,4.809734 ,NaN,NaN,0.578100 ,0.046260 ,402.803280,282.217889,-0.000000,0.410280,0.272677,-28455620370.981056,0.531032 ,0.160315 ,0.038933,0.122102,0.438577,0.898954 ,737.774873,NaN,NaN,NaN,NaN,NaN ,NaN ,1281.986700,929.896113,0.769885,84427361029.391357,0.760708 ,0.074751 ,119.524082 ,0.032664,0.581766 ,0.364210 ,2.147462 ,-0.000082 ,0.814900 ,0.000496 ,0.436219 ,-0.001257 ,0.175593 ,-0.000807 ,-0.105085 ,0.000181 ,0.112045 ,-0.000117 ,0.111891 ,0.000440 ,74.032069 ,37.830403 ,49.773505 ,30.274551 ,69.205734 ,36.909962 ,88.057947 ,41.600408 ,relaxed



02-padraic_my_prince.mp3       ,0.232511,0.010787,0.003738,0.549687 ,0.075603 ,4616293.061927 ,4152876.472402 ,2.077748 ,464.000000 ,5307.843497 ,4.548492 ,110.039832,34.109723,0.360284 ,0.131004 ,429.545358,391.423993,0.000000,0.286435,0.210733,-30632153628.011822,0.528148 ,0.144019 ,-0.024687,0.110408,0.395480,0.897537 ,1412.706726,NaN,NaN,0.841439,0.124556,2314.529264 ,1403.544056 ,953.570234,1070.307763,0.942232,124789817230.695160,0.727847 ,0.083185 ,127.354167 ,0.101589,0.476589 ,0.235643 ,3.169778 ,0.001947 ,-0.126529 ,-0.000405 ,0.234482 ,-0.000615 ,0.463690 ,-0.000972 ,0.164405 ,0.000652 ,-0.059378 ,-0.000078 ,-0.001645 ,0.000021 ,96.243446 ,57.681116 ,56.201550 ,38.198380 ,89.960330 ,62.771795 ,97.355578 ,57.671538 ,sad
02-pieces_of_you.mp3       ,0.109058,0.009522,0.001756,0.584076 ,0.130000 ,1008651.586878 ,1156541.733850 ,0.854993 ,666.000000 ,4285.903472 ,4.374636 ,99.443193,30.022670,0.186174 ,0.073912 ,359.944994,110.868800,0.000000,0.214216,0.245218,-28948616625.345810,0.497715 ,0.117944 ,-0.067766,0.111847,0.319099,0.870727 ,147.017984,NaN,NaN,0.963979,0.034553,1991.705616 ,860.369332 ,823.054608,587.561698,1.146345,32797124122.971725,0.687099 ,0.066765 ,47.809290 ,0.067498,0.831653 ,0.446767 ,2.755447 ,0.001399 ,0.561868 ,-0.000018 ,0.923570 ,-0.000204 ,-0.124676 ,-0.000062 ,0.236536 ,-0.001130 ,-0.237963 ,0.000492 ,0.252766 ,0.000118 ,118.291798 ,53.832715 ,77.298598 ,43.144042 ,127.626592 ,79.126779 ,140.140016 ,66.887442 ,sad
03-ana_s_song_open_fire.mp3       ,0.244991,0.005033,0.003153,0.529048 ,0.064487 ,2776142.055195 ,2763579.720942 ,3.442513 ,507.000000 ,3720.274169 ,4.987337 ,142.865469,30.577661,0.382116 ,0.105902 ,349.475738,364.312462,-0.000000,0.388944,0.222384,-34833706486.272720,0.540509 ,0.148419 ,-0.021616,0.138912,0.331622,0.914253 ,2206.933131,NaN,NaN,0.899854,0.041722,3233.843920 ,1039.970923 ,1337.356130,724.825187,0.877863,127188021375.696400,0.798275 ,0.054526 ,139.963714 ,0.108231,0.595022 ,0.329830 ,2.143606 ,-0.000629 ,0.043559 ,0.000455 ,0.670567 ,0.000210 ,0.334820 ,0.000212 ,0.255674 ,-0.000135 ,0.185024 ,0.000197 ,0.081797 ,0.000352 ,93.662759 ,59.942550 ,109.515014 ,72.221273 ,93.687512 ,71.955330 ,99.329212 ,64.620321 ,sad
03-hannah.mp3       ,0.168336,0.008551,0.002612,0.546147 ,0.091228 ,2430885.854852 ,2350107.411674 ,1.825423 ,592.000000 ,5206.996373 ,4.283580 ,130.145732,38.127253,0.171452 ,0.043113 ,389.708213,114.621910,0.000000,0.235943,0.273384,-29099776921.593445,0.579722 ,0.125153 ,-0.046144,0.126429,0.438513,0.896651 ,530.518852,NaN,NaN,0.978979,0.020784,2073.309660 ,1283.410617 ,990.629660,988.329126,0.921247,103696173732.597090,0.681001 ,0.069342 ,72.791738 ,0.071909,0.848271 ,0.425014 ,3.396312 ,0.000909 ,-0.076915 ,-0.001101 ,1.089857 ,0.000071 ,-0.068119 ,-0.000576 ,0.629826 ,0.001094 ,-0.182566 ,-0.000002 ,0.165186 ,0.000944 ,125.296034 ,70.182407 ,79.209975 ,45.198145 ,142.981798 ,91.196718 ,150.919311 ,81.091319 ,sad
03-heaven.mp3       ,0.196414,0.005838,0.002209,0.464401 ,0.070340 ,2140644.384073 ,1822461.690760 ,3.080640 ,606.000000 ,9146.911457 ,4.868272 ,163.759976,38.648964,0.464629 ,0.093577 ,334.220237,219.307733,0.000000,0.270018,0.249099,-31875287653.094757,0.455837 ,0.125628 ,-0.000392,0.126055,NaN,0.862395 ,1225.177474,NaN,NaN,0.850513,0.061056,1957.594205 ,906.966988 ,757.505652,620.843733,0.885610,85779627829.310364,0.691403 ,0.061341 ,93.254846 ,0.033582,0.697869 ,0.341261 ,3.177171 ,-0.000065 ,0.575164 ,0.000471 ,0.628538 ,0.000376 ,0.284950 ,0.000047 ,0.226170 ,0.000826 ,0.204587 ,0.000379 ,0.221923 ,0.000309 ,104.226633 ,52.169274 ,88.122954 ,47.464895 ,100.640291 ,62.105463 ,119.460705 ,62.688388 ,sad
