@relation TrainSet.arff

@attribute File_Name {'01-anarchy_in_the_uk.mp3       ','01-angel_of_death.mp3       ','01-back_to_the_primitive.mp3       ','01-born_on_the_cusp.mp3       ','01-cold_cash_and_cold_hearts.mp3       ','01-first_strike_is_deadly.mp3       ','01-one_time.mp3       ','01-optimist_or_pessimist.mp3       ','01-plastic_bomb.mp3       ','01-the_bee_and_the_cracking_egg.mp3       ','01-the_seven_tongues_of_god.mp3       ','01-true_nature.mp3       ','01-what_tomorrow_knows.mp3       ','02-beyond_within.mp3       ','02-bitches.mp3       ','02-every_morning.mp3       ','02-it_s_alright_baby.mp3       ','02-let_s_groove.mp3       ','02-mmmbop.mp3       ','02-my_oh_my.mp3       ','02-new_life.mp3       ','02-she_s_so_high.mp3       ','02-soak_up_the_sun.mp3       ','02-the_rainbow.mp3       ','02-walkie_talkie_man.mp3       ','01-open_the_gate.mp3       ','01-penny_+_me.mp3       ','01-so_long_astoria.mp3       ','01-you_re_the_only_one.mp3       ','02-a.m._180.mp3       ','01-a_way_of_life.mp3       ','01-angel_eyes.mp3       ','01-ballad_for_the_unborn.mp3       ','01-birth_school_dole_angst.mp3       ','01-dawn.mp3       ','01-everyday.mp3       ','01-homesick.mp3       ','01-in_the_bath.mp3       ','01-invitations.mp3       ','01-love_you.mp3       ','01-mississippi_half-step_uptown_too.mp3       ','01-moonshine.mp3       ','01-pink_moon.mp3       ','01-playground_love.mp3       ','01-sayhueque.mp3       ','01-deep_water.mp3       ','01-footlights.mp3       ','01-lightning_risked_it_all.mp3       ','01-old_friends_bookends.mp3       ','01-punk_rock.mp3       ','01-round_here.mp3       ','01-stardust.mp3       ','01-the_long_and_winding_road.mp3       ','01-will_my_soul_ever_rest_in_peace.mp3       ','02-autumn_lightness.mp3       ','02-brand_new_love.mp3       ','02-desert_sunrise.mp3       ','02-every_grain_of_sand.mp3       ','02-it_sure_can_get_cold_in_des_moin.mp3       ','02-on_saturday_afternoons_in_1963.mp3       '}
@attribute Em numeric
@attribute Ed numeric
@attribute El numeric
@attribute LEm numeric
@attribute ATm numeric
@attribute Asm numeric
@attribute ASd numeric
@attribute EDm numeric
@attribute FPm numeric
@attribute FMm numeric
@attribute FCm numeric
@attribute Tm numeric
@attribute Td numeric
@attribute PCm numeric
@attribute PCd numeric
@attribute Pm numeric
@attribute Pd numeric
@attribute Cm numeric
@attribute Cd numeric
@attribute Cl numeric
@attribute Chh numeric
@attribute KCm numeric
@attribute KCd numeric
@attribute Mm numeric
@attribute Md numeric
@attribute Hm numeric
@attribute ESm numeric
@attribute Rm numeric
@attribute Im numeric
@attribute Id numeric
@attribute Bm numeric
@attribute Bd numeric
@attribute SCm numeric
@attribute SCd numeric
@attribute Zm numeric
@attribute Zd numeric
@attribute Sm numeric
@attribute Km numeric
@attribute SEm numeric
@attribute SEd numeric
@attribute SFm numeric
@attribute Fm numeric
@attribute REm numeric
@attribute REd numeric
@attribute M1m numeric
@attribute D1m numeric
@attribute M2m numeric
@attribute D2m numeric
@attribute M3m numeric
@attribute D3m numeric
@attribute M4m numeric
@attribute D4m numeric
@attribute M5m numeric
@attribute D5m numeric
@attribute M6m numeric
@attribute D6m numeric
@attribute M7m numeric
@attribute D7m numeric
@attribute RSm numeric
@attribute RSd numeric
@attribute RRm numeric
@attribute RRd numeric
@attribute RTm numeric
@attribute RTd numeric
@attribute RGm numeric
@attribute RGd numeric
@attribute class {aggressive,happy,relaxed,sad}

@data
'01-the_seven_tongues_of_god.mp3       ',0.188888,0.004636,0.002474,0.52033,0.053244,2403818.235389,1515214.209447,4.859249,957,3235.291032,4.853798,145.024937,9.016834,0.502613,0.172841,235.185311,363.885422,0,0.347289,0.108034,-37018664599.492128,0.486445,0.15278,-0.041611,0.120702,0.362802,0.931115,2275.500409,?,?,0.908558,0.038781,4033.509716,753.466193,2213.528428,734.040295,0.797565,118998490092.944672,0.852244,0.031054,146.582449,0.107704,0.477459,0.285644,0.073947,-0.000725,0.017771,-0.00011,0.939276,-0.000024,0.262123,-0.00019,0.444948,0.000132,0.177746,0.000646,0.315098,0.000303,34.67806,17.408599,34.872968,30.686901,49.980679,34.498226,49.077618,30.439781,aggressive
'01-true_nature.mp3       ',0.297891,0.007218,0.004211,0.570255,0.055843,5557085.445951,4749972.762612,4.77929,1159,3427.846725,4.629844,141.260651,36.817298,0.305244,0.076263,594.656724,337.819555,0,0.323362,0.246005,-20485165581.881512,0.509972,0.156641,-0.013537,0.111696,0.331197,0.918452,4882.256155,?,?,0.92472,0.039154,3459.970014,500.922555,1880.505385,533.604558,0.597967,345198366556.124352,0.844144,0.022435,233.616393,0.123559,0.508863,0.283608,1.515313,0.000407,-0.394309,0.000009,0.629927,0.000007,0.112376,-0.000188,-0.094595,-0.00028,0.047306,0.000415,0.080379,0.000061,49.120424,19.25539,31.582841,17.625365,50.468005,23.684833,57.876921,22.241768,aggressive
'01-what_tomorrow_knows.mp3       ',0.207584,0.006868,0.004,0.535418,0.056884,4762313.429436,3838595.200687,4.05496,643,3775.964376,4.593088,108.020386,22.925421,0.305337,0.088372,497.036831,387.214611,0,0.243474,0.139681,-29917341675.81646,0.446438,0.139946,-0.02518,0.112137,0.401613,0.942782,3516.738853,?,?,0.935359,0.045864,4626.225983,1118.666871,3058.704013,1488.267278,0.70391,121243117120.422416,0.865058,0.031783,167.566765,0.139721,0.61588,0.35111,0.102128,0.001487,0.428581,-0.001203,0.918618,0.000214,0.091708,-0.000538,0.149904,-0.000231,0.031765,0.000429,0.141358,0.000995,70.453729,37.668519,64.51615,47.327566,86.844234,66.782594,94.858258,57.685038,aggressive
'02-beyond_within.mp3       ',0.264289,0.008045,0.003943,0.517005,0.064348,3985089.098523,2623738.733684,3.987936,956,8149.553862,4.637036,135.725966,26.106176,0.398707,0.109432,524.241395,471.3994,0,0.292066,0.149112,-37469652058.44676,0.437214,0.142212,-0.007173,0.09966,0.352238,0.924206,3029.813328,?,?,0.901413,0.04002,3719.033342,839.324889,1885.610368,760.722985,0.668028,201547619817.030176,0.83644,0.037791,190.671231,0.151244,0.548139,0.293249,0.418063,-0.000709,-0.097144,0.001155,0.627071,0.000622,0.16469,0.000649,0.402118,0.0006,0.095393,0.000401,0.343323,0.000292,60.984727,34.488111,55.974059,41.630952,62.003779,34.262461,68.628052,34.262549,aggressive
'02-bitches.mp3       ',0.201541,0.010809,0.004266,0.54148,0.059709,4712485.701624,5283616.87344,2.309538,1208,18884.882052,5.012446,161.12322,39.237364,0.333147,0.094274,507.722546,397.438611,0,0.464537,0.197299,-23423953423.979836,0.48834,0.167353,-0.056044,0.10841,0.285227,0.912852,1622.412356,0.468339,0.042082,?,?,?,?,1745.666168,1380.229913,0.680308,116273005911.723328,0.770843,0.089921,144.412523,0.072431,0.501636,0.350223,1.761761,-0.000509,-0.132304,0.00094,0.459407,-0.000312,0.19531,-0.001369,0.344355,0.000856,0.162027,0.000745,-0.054035,0.000047,69.868957,46.597933,28.144228,22.91725,62.361742,38.111011,86.672781,57.726123,aggressive
'02-every_morning.mp3       ',0.293749,0.009181,0.003355,0.404296,0.063384,5176119.538407,4634529.355687,3.315773,691,16374.791345,4.64064,106.68867,10.952442,0.521591,0.107105,515.90202,387.717864,0,0.243165,0.256793,-13064144325.801482,0.600065,0.154691,0.07645,0.113745,0.390852,0.904532,2953.567936,?,?,0.860242,0.08864,2466.763821,897.271896,1166.867749,651.778832,0.515545,249411090404.489312,0.758891,0.068295,175.041056,0.063924,0.568004,0.267597,1.934314,-0.001512,-0.0552,0.000242,0.439461,0.000903,0.328503,-0.000529,0.294983,-0.000617,0.00323,-0.000704,-0.037884,-0.000596,89.545823,36.303845,77.061472,34.321447,81.807311,46.714601,93.577339,46.582292,happy
'02-it_s_alright_baby.mp3       ',0.291227,0.007422,0.004264,0.5136,0.065273,5443640.643766,4770288.248655,3.786863,1070,8858.002848,4.748624,128.79789,28.687047,0.602257,0.039897,453.921072,406.945039,0,0.276657,0.208915,-34894168631.397568,0.505337,0.153159,-0.046819,0.093924,0.348868,0.888923,2107.811525,0.471742,0.016061,0.862522,0.076133,2564.421363,948.653188,843.386288,552.440145,0.767794,195843852968.115776,0.758762,0.061831,188.74367,0.098344,0.644984,0.319626,2.485492,0.001676,0.035516,-0.000276,0.572198,0.000783,-0.041785,0.000303,0.28518,0.000612,-0.019852,0.000367,0.020601,-0.000042,68.176014,48.124957,70.408336,53.24224,93.320428,69.804276,97.267901,73.889373,happy
'02-let_s_groove.mp3       ',0.106392,0.005218,0.002798,0.568282,0.074403,1473983.794465,1334554.001422,2.907754,787,19849.134834,4.860569,124.207392,6.11441,0.565346,0.069108,504.997649,289.655563,0,0.471002,0.33153,-6759342028.352792,0.546269,0.16412,-0.025887,0.125586,0.38534,0.932215,409.657512,?,?,0.90997,0.066012,3757.58257,1308.960736,1795.754796,1367.431848,1.164495,45537040220.438064,0.817242,0.059153,80.306205,0.123443,0.627333,0.348468,2.270508,0.001326,0.240728,0.001154,0.194552,0.000585,-0.021139,0.000598,0.005943,-0.000151,0.039835,-0.000228,-0.17359,-0.000941,75.849621,34.261759,47.219695,21.516928,69.436228,35.98319,90.737099,44.398306,happy
'02-mmmbop.mp3       ',0.221979,0.007264,0.004045,0.536048,0.056398,4616200.672553,3546494.27473,4.274354,1318,8663.774232,4.734777,103.288082,23.302826,0.552022,0.058229,556.046131,442.650041,0,0.214418,0.195619,-26713207631.630984,0.576713,0.165045,0.019152,0.075287,0.328876,0.907681,1357.610483,?,?,0.854817,0.082468,3087.838207,863.647997,1258.735537,652.7876,0.780989,162023700410.68208,0.795503,0.050335,161.194275,0.106661,0.566003,0.293413,1.737927,-0.001681,-0.038805,-0.001001,0.575892,-0.000092,0.237948,-0.000378,0.146692,0.000619,0.053873,-0.000117,0.137726,-0.000096,73.556186,34.740831,62.765542,35.20215,91.006133,55.383578,90.9565,49.867249,happy
'02-my_oh_my.mp3       ',0.221233,0.009127,0.005004,0.588356,0.064059,5782180.729189,4118964.166021,3.777336,836,17292.933247,4.813232,133.004198,0.101184,0.67675,0.062326,573.576913,386.98166,0,0.255861,0.202693,-27214479004.882988,0.503315,0.150962,-0.050249,0.11797,0.287774,0.921537,1033.148809,?,?,0.894492,0.077205,4013.883041,1127.118436,1975.264463,1226.67106,0.808558,118111094059.250672,0.825784,0.05223,182.037109,0.12137,0.678244,0.340466,1.424829,-0.003459,0.427155,0.000683,0.21332,-0.000528,0.063042,-0.000308,0.257993,-0.000846,0.072453,0.00087,0.133913,-0.001135,42.461909,26.135243,26.07626,18.212572,68.344421,37.960193,70.415811,38.467319,happy
'02-new_life.mp3       ',0.230906,0.00946,0.007334,0.559954,0.065625,11843411.270801,5364916.681336,4.883721,987,19459.298666,4.99802,137.690057,25.632922,0.606326,0.048461,408.624359,387.390199,0,0.332592,0.211143,-39354046433.383368,0.544153,0.163975,0.050515,0.086103,0.29694,0.921613,2240.319997,?,?,0.915144,0.074366,3208.504386,1100.030426,1805.505804,1133.517875,0.65327,132813713154.851552,0.800471,0.057309,187.785938,0.133755,0.615104,0.289779,1.485804,0.000548,0.242634,-0.001943,0.65847,0.000235,-0.033043,-0.000957,0.451587,0.000302,-0.015654,0.0003,-0.04028,0.000299,61.692132,35.70404,50.538286,34.70667,86.286212,59.810849,82.907795,50.049876,happy
'02-she_s_so_high.mp3       ',0.285501,0.009851,0.005631,0.582616,0.066632,7689328.65506,6444108.965648,3.709893,773,4529.472768,4.983912,121.556685,10.450308,0.454612,0.116484,504.732474,336.311027,0,0.389165,0.461359,-29441359283.115216,0.609116,0.139171,0.003693,0.138303,0.308601,0.91613,2701.233911,?,?,0.932131,0.044486,3253.809489,919.928583,1670.859049,812.83363,0.6637,233590764641.352256,0.812674,0.053564,204.229895,0.157291,0.617065,0.27699,1.887875,0.000156,-0.030369,-0.000367,0.545346,0.000798,0.083523,0.00045,0.077533,-0.000575,0.030504,0.00018,0.052224,0.000116,78.320034,46.61678,72.586082,44.796845,100.048496,71.642126,107.578386,63.588978,happy
'02-soak_up_the_sun.mp3       ',0.230771,0.013101,0.008309,0.633185,0.09144,12035834.638782,11884452.285345,2.220013,754,14062.765524,4.561823,119.969439,0.046128,0.436483,0.076489,455.968688,243.269404,0,0.272638,0.312562,-23243785758.888428,0.560439,0.143385,-0.033484,0.086267,0.392503,0.913114,709.563151,?,?,0.898931,0.106639,3163.329749,1382.659831,1478.495868,1347.26438,0.855645,109803978513.4076,0.777082,0.066703,159.658567,0.146956,0.662097,0.385103,2.081761,-0.003865,-0.137443,0.001476,0.370859,-0.000746,0.124828,-0.000064,0.041527,-0.000854,0.115859,0.000426,0.088648,0.000486,58.538734,25.971312,26.419774,14.783725,67.861911,35.275569,76.856337,32.43593,happy
'02-the_rainbow.mp3       ',0.290551,0.007721,0.004089,0.485705,0.057946,5878303.610263,4730775.212189,3.857972,730,10788.712897,4.565785,110.652751,13.88805,0.494182,0.091515,476.521218,398.624318,0,0.247567,0.249909,-24037644134.277892,0.538019,0.166327,0.03392,0.108463,0.302746,0.943354,6242.858681,?,?,0.932339,0.038957,4578.794706,866.198845,2583.730835,1031.00331,0.643043,245877196449.969696,0.862842,0.030981,212.107973,0.179846,0.543623,0.231972,1.220469,0.000956,0.410291,-0.000629,0.620485,0.001742,0.136294,0.000931,0.259441,-0.001652,-0.03254,-0.001055,0.148983,0.000233,64.633267,37.786472,73.221237,53.158312,65.967305,50.436444,76.064116,51.256847,happy
'02-walkie_talkie_man.mp3       ',0.354879,0.008628,0.004471,0.5428,0.051975,8251409.077894,6742418.30459,4.712911,887,6684.665631,4.950436,126.109874,27.439344,0.425195,0.064696,536.136666,419.966784,0,0.196535,0.13698,-27028304036.003444,0.519475,0.154191,-0.021412,0.10992,0.366421,0.915616,5471.500874,?,?,0.898695,0.046847,3080.8423,756.163086,1485.144988,574.96337,0.548117,394019618449.222848,0.814001,0.040735,261.994999,0.166636,0.614245,0.297288,1.365449,0.00022,-0.199626,-0.00094,0.689663,-0.000041,0.239978,0.00098,0.068803,0.000678,-0.044962,-0.000223,0.139874,0.000262,68.271487,32.611218,66.551248,46.063728,92.287024,53.557244,92.171162,53.941654,happy
'01-open_the_gate.mp3       ',0.224282,0.007391,0.004268,0.547651,0.060293,4981129.008854,4487071.970235,3.677932,805,7661.55192,4.698737,129.448008,6.337223,0.544334,0.09297,562.231095,368.904107,0,0.2385,0.193594,-22391960583.01428,0.551379,0.157213,-0.011103,0.126847,0.32189,0.919127,2253.268236,?,?,0.930877,0.046986,3413.787353,902.662355,1822.099174,770.521865,0.699701,224734154240.605792,0.824718,0.041694,175.030985,0.099474,0.611307,0.290487,1.57229,0.001517,-0.225274,-0.001677,0.779138,-0.000962,-0.014898,-0.000547,0.124481,0.000927,-0.028755,-0.000094,0.196571,0.000095,66.566436,29.137524,56.27056,34.41564,81.829536,62.227486,93.952347,56.713974,happy
'01-penny_+_me.mp3       ',0.237529,0.008846,0.003442,0.471745,0.064973,4118666.963485,4317864.659787,2.866667,1131,9582.447376,4.96228,151.345,39.082313,0.434612,0.067855,549.120363,296.188092,0,0.225905,0.261997,-19188558539.279864,0.556115,0.161021,-0.017119,0.11301,0.337589,0.931035,2599.247759,?,?,0.925939,0.050874,3812.890507,1141.437917,2032.770383,1183.139769,0.700891,218884282751.309536,0.829336,0.048837,167.91834,0.17654,0.612114,0.362917,1.549294,-0.000324,0.041414,-0.000104,0.466109,0.000026,0.144938,-0.000387,0.078858,0.000289,0.099613,-0.00046,0.080547,0.000541,71.992385,37.198242,65.672472,38.7913,84.14438,61.09489,97.91139,54.186502,happy
'01-so_long_astoria.mp3       ',0.285126,0.0075,0.003831,0.539086,0.059021,4852668.467155,3818886.964427,4.278075,572,3411.317866,5.011925,146.819453,32.53641,0.270016,0.110481,614.078136,371.433296,0,0.312201,0.360052,-24732164678.502428,0.556887,0.159784,-0.019226,0.106049,0.33475,0.924069,4677.511879,?,?,0.941697,0.030432,3409.153259,691.279474,1913.628023,819.854072,0.585488,278505764826.610464,0.839193,0.025823,214.0143,0.154883,0.647763,0.289867,1.510954,-0.000199,-0.000453,0.000208,0.482518,-0.000727,0.009501,0.000145,0.160866,-0.000109,0.075859,-0.00034,0.121371,0.000286,67.655276,33.355189,76.441085,50.767553,84.425121,66.78704,95.279948,61.668342,happy
'01-you_re_the_only_one.mp3       ',0.32455,0.010719,0.00508,0.578396,0.056709,7237405.008918,7558140.23254,3.409091,780,9438.799294,4.92645,112.957173,17.846943,0.501648,0.103865,502.316383,407.892942,0,0.14767,0.191991,-18891774460.731184,0.551926,0.159064,-0.026069,0.108599,0.303175,0.925575,3952.148907,?,?,0.861654,0.097147,3552.431905,1296.56411,1587.372811,1100.223162,0.685974,225020877570.412288,0.797824,0.076422,224.625175,0.220596,0.6822,0.344092,1.637189,-0.001059,0.273853,0.000705,0.822131,-0.000809,0.025456,0.00087,0.162147,-0.000442,0.233691,-0.000582,0.124876,-0.000394,73.01646,46.424316,58.5334,49.696844,81.479814,71.56152,91.983897,69.245387,happy
